"time","value","rank","std","r","Min","Max","Q25","Q50","Q75","PathwayID","Pathway","sign"
"12",11.5,7.25,5.68330889535313,6,6,21,7.25,10.5,13.75,"map04115","p53 signaling pathway","b"
"48",26.3333333333333,14.0833333333333,13.4412301024373,6,11,44,16,24.5,36.75,"map04115","p53 signaling pathway","ab"
"CK",38.1666666666667,18.4166666666667,13.9916641850306,6,14,54,33.5,42,45.25,"map04115","p53 signaling pathway","a"
"0",68.5,8.66666666666667,97.3688862008804,6,21,267,27.5,30,34.75,"map02060","Phosphotransferase system (PTS)","b"
"12",32.5,8.41666666666667,24.6475150877325,6,0,72,18.75,34,39.5,"map02060","Phosphotransferase system (PTS)","b"
"48",53,13.75,14.2548237449644,6,33,70,42.75,57,61.5,"map02060","Phosphotransferase system (PTS)","ab"
"CK",135.166666666667,19.1666666666667,64.3254744768095,6,49,201,85,158,177.75,"map02060","Phosphotransferase system (PTS)","a"
"0",69.1666666666667,14.5,70.6099615257413,6,2,200,25.75,55,79,"map04916","Melanogenesis","ab"
"12",35.8333333333333,11.1666666666667,38.3636112307831,6,2,93,5.75,22,62.25,"map04916","Melanogenesis","ab"
"48",76.8333333333333,17.0833333333333,45.529843692535,6,31,137,47.75,58,114,"map04916","Melanogenesis","a"
"CK",15.3333333333333,7.25,19.7349098469354,6,1,52,4.25,5.5,19.5,"map04916","Melanogenesis","b"
"0",263.5,9.33333333333333,274.809570430143,6,117,819,124.5,154,205.25,"map03030","DNA replication","bc"
"12",141.166666666667,5.83333333333333,46.4173099895574,6,69,183,113.5,155.5,177.25,"map03030","DNA replication","c"
"48",263.333333333333,15,68.5730753770506,6,198,388,226.5,238.5,280.5,"map03030","DNA replication","ab"
"CK",530.333333333333,19.8333333333333,230.429743450507,6,251,780,325.25,578,710,"map03030","DNA replication","a"
"0",79.1666666666667,13.5,62.859897125804,6,19,159,28,61,133.75,"map04113","Meiosis - yeast","a"
"12",23.1666666666667,5.66666666666667,9.76558583325479,6,12,38,15.5,23.5,27.75,"map04113","Meiosis - yeast","b"
"48",67.8333333333333,13.3333333333333,53.1541782616067,6,22,151,30.25,44.5,100.75,"map04113","Meiosis - yeast","a"
"CK",100.666666666667,17.5,69.4828516014323,6,54,239,62.5,78.5,92.25,"map04113","Meiosis - yeast","a"
"0",32.8333333333333,11,30.1954742745774,6,5,76,9.25,22.5,55.25,"map05210","Colorectal cancer","ab"
"12",15.6666666666667,7.25,7.0047602861673,6,8,28,12.25,13.5,17.75,"map05210","Colorectal cancer","b"
"48",57.1666666666667,16.5,38.8351215611161,6,12,106,29.5,49.5,89.75,"map05210","Colorectal cancer","a"
"CK",38.6666666666667,15.25,13.9379577652778,6,14,52,34,44.5,46,"map05210","Colorectal cancer","a"
"0",106.833333333333,8,128.052202896579,6,38,367,50.75,55,71.25,"map04122","Sulfur relay system","b"
"12",70,7.33333333333333,22.0635445928346,6,44,94,50.25,73,88.25,"map04122","Sulfur relay system","b"
"48",124.333333333333,15.5,16.2808681177223,6,110,153,112.75,119.5,130,"map04122","Sulfur relay system","a"
"CK",258.5,19.1666666666667,112.432646504474,6,85,366,189.75,288.5,346.75,"map04122","Sulfur relay system","a"
"0",409.166666666667,8.91666666666667,443.553115947421,6,136,1307,217,246,296,"map00680","Methane metabolism","b"
"12",223.166666666667,6.08333333333333,62.444909053234,6,136,285,176,240,272.5,"map00680","Methane metabolism","b"
"48",407.5,15.1666666666667,63.8333768494195,6,339,494,352,404.5,452.5,"map00680","Methane metabolism","a"
"CK",815.833333333333,19.8333333333333,314.597785539992,6,389,1166,579.75,887,1038.25,"map00680","Methane metabolism","a"
"0",64.3333333333333,14,77.567175188134,6,0,213,15.5,51,63.25,"map04360","Axon guidance","ab"
"12",23,10.1666666666667,25.3929123969662,6,0,66,4.25,16,33.75,"map04360","Axon guidance","b"
"48",106.5,18.5,89.625331240671,6,6,233,51.5,78,170.5,"map04360","Axon guidance","a"
"CK",7.33333333333333,7.33333333333333,9.4798030921885,6,0,20,1,2,15,"map04360","Axon guidance","b"
"0",164.833333333333,9.41666666666667,191.904576982069,6,60,552,71.5,83,128.25,"map00561","Glycerolipid metabolism","b"
"12",79.3333333333333,5.75,31.2260574947698,6,36,114,60.25,80.5,103.75,"map00561","Glycerolipid metabolism","b"
"48",200.166666666667,15.8333333333333,43.0135637522243,6,165,275,175,179,216.75,"map00561","Glycerolipid metabolism","a"
"CK",326.333333333333,19,129.183074226722,6,132,487,252.25,358.5,393.5,"map00561","Glycerolipid metabolism","a"
"0",115.833333333333,9.5,93.8262578741509,6,46,286,60.25,69,143,"map00562","Inositol phosphate metabolism","bc"
"12",82.5,7.66666666666667,28.4024646817842,6,36,121,74.5,83.5,95.5,"map00562","Inositol phosphate metabolism","c"
"48",141.666666666667,15.1666666666667,39.6921486778767,6,76,189,132.25,139,167.5,"map00562","Inositol phosphate metabolism","ab"
"CK",185,17.6666666666667,74.027022093287,6,105,284,121.5,180.5,238.75,"map00562","Inositol phosphate metabolism","a"
"0",259.166666666667,8.83333333333333,268.712795874455,6,97,796,126,141,229.5,"map00564","Glycerophospholipid metabolism","b"
"12",149.666666666667,6.33333333333333,60.6388214485297,6,43,191,127.5,182,188.5,"map00564","Glycerophospholipid metabolism","b"
"48",312.666666666667,15.3333333333333,69.0207698208783,6,201,402,284.75,323.5,346.5,"map00564","Glycerophospholipid metabolism","a"
"CK",508.833333333333,19.5,173.30368336151,6,263,694,389.25,536.5,646.25,"map00564","Glycerophospholipid metabolism","a"
"0",97.8333333333333,10.1666666666667,73.8577461520907,6,37,232,52.5,67.5,118.5,"map04920","Adipocytokine signaling pathway","b"
"12",71.6666666666667,7.83333333333333,45.522155777892,6,24,142,35.25,67.5,95.25,"map04920","Adipocytokine signaling pathway","b"
"48",117.833333333333,13.6666666666667,44.2240507717991,6,78,189,90.5,97.5,142,"map04920","Adipocytokine signaling pathway","ab"
"CK",154.166666666667,18.3333333333333,41.4797139173677,6,105,195,121.5,155,192.25,"map04920","Adipocytokine signaling pathway","a"
"0",103.166666666667,9.83333333333333,114.810133118408,6,30,333,44.25,60,87.75,"map04922","Glucagon signaling pathway","bc"
"12",55.8333333333333,6.83333333333333,13.1820585140056,6,37,77,50.5,56,59.25,"map04922","Glucagon signaling pathway","c"
"48",109.666666666667,15.3333333333333,34.8807492274273,6,82,155,83.75,92.5,139.5,"map04922","Glucagon signaling pathway","ab"
"CK",159.166666666667,18,67.1518180443885,6,52,219,121.25,189.5,202.25,"map04922","Glucagon signaling pathway","a"
"0",68.1666666666667,8.66666666666667,82.8043879674662,6,12,234,27,41,54.25,"map00440","Phosphonate and phosphinate metabolism","b"
"12",40,6.83333333333333,21.3166601511588,6,5,58,29.25,48.5,55,"map00440","Phosphonate and phosphinate metabolism","b"
"48",75.6666666666667,15.5,13.5006172698387,6,60,91,63.5,78,85.75,"map00440","Phosphonate and phosphinate metabolism","a"
"CK",135.666666666667,19,63.1970463444825,6,54,227,98.5,126.5,174.75,"map00440","Phosphonate and phosphinate metabolism","a"
"0",45.8333333333333,13.5833333333333,52.4191440855978,6,7,123,8.75,17.5,82.5,"map04120","Ubiquitin mediated proteolysis","ab"
"12",22,10.3333333333333,16.431676725155,6,1,38,8,26,35.75,"map04120","Ubiquitin mediated proteolysis","ab"
"48",83.6666666666667,17.75,83.1809273010747,6,6,211,38.25,41,134.5,"map04120","Ubiquitin mediated proteolysis","a"
"CK",20.1666666666667,8.33333333333333,33.0539962283937,6,2,87,4.25,6.5,13.25,"map04120","Ubiquitin mediated proteolysis","b"
"0",58,15.5,53.2090217914218,6,12,159,25,46.5,61.25,"map04925","Aldosterone synthesis and secretion","a"
"12",30,11.6666666666667,31.2729915422238,6,2,71,7.5,16.5,56.25,"map04925","Aldosterone synthesis and secretion","ab"
"48",71.1666666666667,17.3333333333333,46.7906685853779,6,24,137,40.5,53.5,105.5,"map04925","Aldosterone synthesis and secretion","a"
"CK",10,5.5,16.6613324797268,6,0,43,1,2.5,9.25,"map04925","Aldosterone synthesis and secretion","b"
"0",72.8333333333333,14.75,71.6307662018679,6,2,207,33.5,68.5,69,"map04921","Oxytocin signaling pathway","ab"
"12",34.3333333333333,11.5833333333333,30.9494211039022,6,2,73,12.75,24,61.5,"map04921","Oxytocin signaling pathway","ab"
"48",98.3333333333333,16.5,78.1042038988086,6,25,212,52.75,59.5,152.5,"map04921","Oxytocin signaling pathway","a"
"CK",19.8333333333333,7.16666666666667,23.8614053791194,6,1,56,3.5,7.5,35.5,"map04921","Oxytocin signaling pathway","b"
"0",11,11.75,15.440207252495,6,0,37,0.5,3,18.25,"map05214","Glioma","ab"
"12",5.83333333333333,11.0833333333333,6.85322308601337,6,0,17,0.5,3.5,9.5,"map05214","Glioma","ab"
"48",29.5,17.9166666666667,28.3883779036422,6,1,70,6.75,23,49.75,"map05214","Glioma","a"
"CK",3.16666666666667,9.25,3.86867763798777,6,0,10,0.25,2,4.5,"map05214","Glioma","b"
"0",63.5,14.8333333333333,70.0820947175525,6,2,197,22,48.5,66,"map04911","Insulin secretion","a"
"12",30.6666666666667,12.25,30.4805949198284,6,2,70,9,19,56,"map04911","Insulin secretion","ab"
"48",68.1666666666667,17.0833333333333,48.4702657994225,6,20,140,35.5,51,100.25,"map04911","Insulin secretion","a"
"CK",8.83333333333333,5.83333333333333,15.5745518929652,6,0,40,0.25,2.5,7,"map04911","Insulin secretion","b"
"0",61.6666666666667,15.3333333333333,60.367761815945,6,2,174,26.5,52.5,66.5,"map04912","GnRH signaling pathway","a"
"12",36.3333333333333,12.1666666666667,37.6492585141682,6,2,89,11.5,19.5,64.25,"map04912","GnRH signaling pathway","ab"
"48",74.8333333333333,16.75,57.1398868275626,6,19,161,40.25,49.5,112,"map04912","GnRH signaling pathway","a"
"CK",10.3333333333333,5.75,16.8602095676972,6,0,43,0.25,2.5,11.5,"map04912","GnRH signaling pathway","b"
"0",49.1666666666667,14.5,64.0762566530432,6,5,175,10,30.5,45.75,"map05202","Transcriptional misregulation in cancer","a"
"12",26.5,13.0833333333333,17.8969271105405,6,4,51,13.25,27,37.75,"map05202","Transcriptional misregulation in cancer","ab"
"48",67.3333333333333,16.4166666666667,60.9611898396567,6,11,156,31.75,37,109,"map05202","Transcriptional misregulation in cancer","a"
"CK",9,6,16.0124951209985,6,0,41,1,1.5,7.25,"map05202","Transcriptional misregulation in cancer","b"
"0",10.3333333333333,7.91666666666667,10.8934230922455,6,3,32,4.5,6.5,9.25,"map05340","Primary immunodeficiency","b"
"12",7.83333333333333,7.41666666666667,5.07608773236502,6,2,14,3.25,8.5,11.5,"map05340","Primary immunodeficiency","b"
"48",20.6666666666667,16.8333333333333,9.07009739014233,6,11,36,15.25,18,24.5,"map05340","Primary immunodeficiency","a"
"CK",26.3333333333333,17.8333333333333,13.8226866660091,6,10,45,15,27.5,34.75,"map05340","Primary immunodeficiency","a"
"0",42.8333333333333,10.0833333333333,68.4964719286086,6,4,181,8.75,15.5,29.75,"map04011","MAPK signaling pathway - yeast","b"
"12",15,7.25,12.1161049846888,6,1,33,7.25,12,22.75,"map04011","MAPK signaling pathway - yeast","b"
"48",32,14.3333333333333,12.4579292019179,6,17,47,22.25,31.5,42.25,"map04011","MAPK signaling pathway - yeast","ab"
"CK",43,18.3333333333333,14.560219778561,6,24,60,31.75,49,49.75,"map04011","MAPK signaling pathway - yeast","a"
"0",23.1666666666667,10.1666666666667,20.3805462798882,6,6,52,8.75,13.5,38.5,"map05222","Small cell lung cancer","ab"
"12",16.5,7.33333333333333,12.1942609452152,6,6,40,10.25,12.5,17,"map05222","Small cell lung cancer","b"
"48",53.8333333333333,16.1666666666667,39.9169972150545,6,14,112,29.25,36.5,82,"map05222","Small cell lung cancer","a"
"CK",37.8333333333333,16.3333333333333,11.4265772069621,6,18,49,33.5,42,44.5,"map05222","Small cell lung cancer","a"
"0",178.166666666667,8.66666666666667,212.427320904508,6,59,609,78,101.5,121.25,"map00450","Selenocompound metabolism","b"
"12",108,7.83333333333333,35.276054201115,6,50,144,95,110.5,135,"map00450","Selenocompound metabolism","b"
"48",157.5,13.5,38.7337062517906,6,112,211,128.25,156.5,181.75,"map00450","Selenocompound metabolism","ab"
"CK",335.833333333333,20,116.45843321403,6,170,445,254.5,359,436.5,"map00450","Selenocompound metabolism","a"
"0",410.5,9.33333333333333,447.511228909398,6,133,1310,184.5,246,334.5,"map00330","Arginine and proline metabolism","bc"
"12",228.333333333333,6.5,111.652436904291,6,61,333,153.25,268,310.75,"map00330","Arginine and proline metabolism","c"
"48",389.333333333333,14.1666666666667,70.6899332767168,6,265,459,382.25,386.5,440.25,"map00330","Arginine and proline metabolism","ab"
"CK",795.333333333333,20,318.852107828483,6,386,1194,566.5,801,1026.5,"map00330","Arginine and proline metabolism","a"
"0",73,9.33333333333333,85.2525659437885,6,22,245,36,36.5,55.75,"map04016","MAPK signaling pathway - plant","b"
"12",43.1666666666667,7.25,14.8245292224295,6,18,61,38.25,48,48.75,"map04016","MAPK signaling pathway - plant","b"
"48",59.3333333333333,13.0833333333333,10.8934230922455,6,48,75,51.25,56.5,67,"map04016","MAPK signaling pathway - plant","b"
"CK",134.333333333333,20.3333333333333,43.9939389764848,6,73,180,101.5,151.5,161.75,"map04016","MAPK signaling pathway - plant","a"
"0",98.3333333333333,8.5,114.424939006611,6,39,330,42.25,50.5,73,"map00333","Prodigiosin biosynthesis","b"
"12",56.5,6.33333333333333,24.6475150877325,6,22,90,40.75,62,67.5,"map00333","Prodigiosin biosynthesis","b"
"48",122.5,15.5,23.9562100508407,6,93,158,106.25,121,135.75,"map00333","Prodigiosin biosynthesis","a"
"CK",207.5,19.6666666666667,83.8110971172672,6,98,337,155.75,210.5,241.25,"map00333","Prodigiosin biosynthesis","a"
"0",126.5,12.3333333333333,122.178148619137,6,35,360,48.5,85.5,139,"map04932","Non-alcoholic fatty liver disease","ab"
"12",63.1666666666667,7.5,39.229665645614,6,30,139,40.75,56,60.75,"map04932","Non-alcoholic fatty liver disease","b"
"48",87,12.3333333333333,29.8931430264534,6,46,128,74.25,79.5,107.25,"map04932","Non-alcoholic fatty liver disease","ab"
"CK",125.833333333333,17.8333333333333,28.2589218949815,6,101,176,107,116,135.5,"map04932","Non-alcoholic fatty liver disease","a"
"0",20,10.5,19.2665513260677,6,8,59,11.5,13.5,14.75,"map00332","Carbapenem biosynthesis","bc"
"12",10.5,6.25,4.50555213042752,6,5,18,8.25,9.5,12.25,"map00332","Carbapenem biosynthesis","c"
"48",19.3333333333333,14.5,6.91857403419712,6,13,32,15.25,17,21,"map00332","Carbapenem biosynthesis","ab"
"CK",47.3333333333333,18.75,25.9512363225082,6,10,78,29.75,53.5,63.75,"map00332","Carbapenem biosynthesis","a"
"0",14,12.4166666666667,19.6265126805554,6,0,53,3.5,8.5,11.25,"map04012","ErbB signaling pathway","ab"
"12",7.33333333333333,11.1666666666667,6.86051504383357,6,0,17,1.25,7.5,11.5,"map04012","ErbB signaling pathway","ab"
"48",35,17.5833333333333,33.9587985653203,6,0,80,12.5,22,63,"map04012","ErbB signaling pathway","a"
"CK",4.33333333333333,8.83333333333333,5.85377371160405,6,0,15,0.25,2,6,"map04012","ErbB signaling pathway","b"
"0",187.333333333333,8.16666666666667,191.131019634874,6,83,570,90.25,99,164,"map04936","Alcoholic liver disease","b"
"12",128.5,7.16666666666667,53.6907813316215,6,68,226,104,117,136.75,"map04936","Alcoholic liver disease","b"
"48",266.5,16.1666666666667,62.5835441629826,6,222,373,228.5,231,293.5,"map04936","Alcoholic liver disease","a"
"CK",341,18.5,146.298325349267,6,170,575,261.75,298,416,"map04936","Alcoholic liver disease","a"
"0",72.6666666666667,11.5,71.7068104622334,6,17,186,28.5,33,113.25,"map04931","Insulin resistance","ab"
"12",31.3333333333333,7,11.8096006141896,6,15,44,22.75,33.5,40.5,"map04931","Insulin resistance","b"
"48",77.5,16,44.5634379284184,6,32,150,53.25,59,100,"map04931","Insulin resistance","a"
"CK",80.5,15.5,32.807011445726,6,31,111,59,95,101.75,"map04931","Insulin resistance","a"
"0",167.5,10.75,146.129736877885,6,34,409,75.5,104.5,241.5,"map05225","Hepatocellular carcinoma","b"
"12",96.8333333333333,7.33333333333333,38.7732725813371,6,46,144,66.75,107.5,119,"map05225","Hepatocellular carcinoma","b"
"48",175.333333333333,13.4166666666667,85.1766791244333,6,98,285,114.5,140,247.25,"map05225","Hepatocellular carcinoma","ab"
"CK",270,18.5,89.6035713573962,6,165,393,199.75,270,326.75,"map05225","Hepatocellular carcinoma","a"
"0",26.8333333333333,12.75,31.3778053194717,6,0,77,3,15.5,44.5,"map05100","Bacterial invasion of epithelial cells","ab"
"12",11.1666666666667,9.5,17.4632948399398,6,0,44,0.5,2.5,14.25,"map05100","Bacterial invasion of epithelial cells","b"
"48",45.3333333333333,18.1666666666667,36.784054516416,6,14,93,18.25,29,76.5,"map05100","Bacterial invasion of epithelial cells","a"
"CK",10.5,9.58333333333333,15.9968746947646,6,0,42,2,3.5,10.25,"map05100","Bacterial invasion of epithelial cells","b"
"0",1.66666666666667,10.8333333333333,4.08248290463863,6,0,10,0,0,0,"map00571","Lipoarabinomannan (LAM) biosynthesis","ab"
"12",0,8.5,0,6,0,0,0,0,0,"map00571","Lipoarabinomannan (LAM) biosynthesis","b"
"48",1.5,13.75,2.07364413533277,6,0,5,0,0.5,2.5,"map00571","Lipoarabinomannan (LAM) biosynthesis","ab"
"CK",5.66666666666667,16.9166666666667,7.06163342766153,6,0,18,0.75,3,8.25,"map00571","Lipoarabinomannan (LAM) biosynthesis","a"
"0",16.3333333333333,13.6666666666667,22.464787260659,6,0,60,2.5,10,16,"map04137","Mitophagy - animal","ab"
"12",3.83333333333333,9.41666666666667,3.12516666222246,6,0,7,1,5,6,"map04137","Mitophagy - animal","b"
"48",21.5,18.0833333333333,19.2223827867411,6,4,58,12.5,14.5,23.25,"map04137","Mitophagy - animal","a"
"CK",7.33333333333333,8.83333333333333,15.5520631000092,6,0,39,0.25,1,2.5,"map04137","Mitophagy - animal","b"
"0",17.1666666666667,14.3333333333333,25.1906067149377,6,0,64,1.25,5.5,22.5,"map03050","Proteasome","ab"
"12",1,8.16666666666667,1.26491106406735,6,0,3,0,0.5,1.75,"map03050","Proteasome","b"
"48",14.3333333333333,16.1666666666667,15.6034184288785,6,0,42,4,9.5,19.5,"map03050","Proteasome","a"
"CK",8.66666666666667,11.3333333333333,14.9888847706114,6,0,38,0,1.5,9,"map03050","Proteasome","ab"
"0",9,12.1666666666667,10.6207344378814,6,0,25,0,6.5,15.25,"map00100","Steroid biosynthesis","b"
"12",0,6,0,6,0,0,0,0,0,"map00100","Steroid biosynthesis","c"
"48",20.8333333333333,20.6666666666667,3.86867763798777,6,17,28,18.5,20.5,21,"map00100","Steroid biosynthesis","a"
"CK",3.66666666666667,11.1666666666667,5.3166405433005,6,0,14,0.25,2,3.75,"map00100","Steroid biosynthesis","bc"
"0",22.1666666666667,11.8333333333333,28.3578325452893,6,0,64,1.25,8.5,42,"map05110","Vibrio cholerae infection","ab"
"12",6.83333333333333,9.25,7.5476265585061,6,0,19,1,5,10.5,"map05110","Vibrio cholerae infection","b"
"48",41.6666666666667,18.1666666666667,35.5452762918882,6,5,93,21,27,66,"map05110","Vibrio cholerae infection","a"
"CK",10.6666666666667,10.75,12.2909180562994,6,0,33,1.5,9,12.75,"map05110","Vibrio cholerae infection","ab"
"0",55.6666666666667,13.1666666666667,84.2179711621378,6,0,223,6.5,32,44.75,"map04390","Hippo signaling pathway","ab"
"12",20.1666666666667,11.5833333333333,19.6511238016218,6,0,48,4.25,16.5,34,"map04390","Hippo signaling pathway","ab"
"48",85.1666666666667,18.0833333333333,81.0343548543867,6,12,196,25.5,53.5,148.25,"map04390","Hippo signaling pathway","a"
"CK",6.66666666666667,7.16666666666667,11.6218185610801,6,0,30,1,1.5,5,"map04390","Hippo signaling pathway","b"
"0",25.5,12.5833333333333,41.8413670904764,6,0,110,5.25,11,16,"map04392","Hippo signaling pathway - multiple species","ab"
"12",22,13.4166666666667,22.7420315715197,6,0,58,3.25,18.5,33.75,"map04392","Hippo signaling pathway - multiple species","a"
"48",44.5,17.8333333333333,36.9256008752735,6,4,91,23.25,30,75.75,"map04392","Hippo signaling pathway - multiple species","a"
"CK",2.66666666666667,6.16666666666667,5.57374799095426,6,0,14,0,0.5,1,"map04392","Hippo signaling pathway - multiple species","b"
"0",8,14.9166666666667,10.2761860629321,6,2,28,2,3,8.5,"map04710","Circadian rhythm","ab"
"12",3.16666666666667,9.91666666666667,4.75043857624395,6,0,12,0,1,4.25,"map04710","Circadian rhythm","ab"
"48",7.83333333333333,16.5833333333333,7.83368793523629,6,2,21,3,3.5,11.5,"map04710","Circadian rhythm","a"
"CK",2.5,8.58333333333333,4.32434966208793,6,0,11,0,0.5,2.5,"map04710","Circadian rhythm","b"
"0",51.8333333333333,13.3333333333333,78.1342861147823,6,0,208,9.25,30.5,37.5,"map04391","Hippo signaling pathway - fly","ab"
"12",28.8333333333333,12.0833333333333,31.3140011283558,6,0,81,3.5,24.5,41,"map04391","Hippo signaling pathway - fly","ab"
"48",94.8333333333333,18.25,83.6598270776761,6,23,201,31.25,60,167.5,"map04391","Hippo signaling pathway - fly","a"
"CK",4.33333333333333,6.33333333333333,7.25718035235908,6,0,19,1,1.5,2.75,"map04391","Hippo signaling pathway - fly","b"
"0",6.16666666666667,13.3333333333333,6.52431350156219,6,0,17,1,5,9,"map04962","Vasopressin-regulated water reabsorption","ab"
"12",1.83333333333333,8.66666666666667,4.02077936060494,6,0,10,0,0,0.75,"map04962","Vasopressin-regulated water reabsorption","b"
"48",16.6666666666667,19.25,14.9220195237329,6,2,43,9.25,10.5,21.5,"map04962","Vasopressin-regulated water reabsorption","a"
"CK",2.33333333333333,8.75,3.82970843102535,6,0,9,0,0,3.75,"map04962","Vasopressin-regulated water reabsorption","b"
"0",34.3333333333333,13.25,46.0506967012082,6,0,119,2.25,17,46,"map04721","Synaptic vesicle cycle","ab"
"12",13,11.4166666666667,12.6015872016187,6,0,31,3.25,10,22,"map04721","Synaptic vesicle cycle","ab"
"48",50.3333333333333,17.9166666666667,46.6676190379011,6,7,131,17,38,68,"map04721","Synaptic vesicle cycle","a"
"CK",5.33333333333333,7.41666666666667,7.47440075635945,6,0,19,0,2.5,7.25,"map04721","Synaptic vesicle cycle","b"
"0",12.8333333333333,13.25,15.406708495544,6,0,41,2.25,9,15.75,"map04624","Toll and Imd signaling pathway","ab"
"12",8.33333333333333,10.6666666666667,11.6218185610801,6,0,29,0.25,3,12.5,"map04624","Toll and Imd signaling pathway","ab"
"48",21.6666666666667,18.1666666666667,17.557524502807,6,5,47,8,17,33.5,"map04624","Toll and Imd signaling pathway","a"
"CK",3.66666666666667,7.91666666666667,7.55424825291482,6,0,19,0,0.5,1.75,"map04624","Toll and Imd signaling pathway","b"
"0",1.33333333333333,13,2.16024689946929,6,0,5,0,0,2.25,"map00941","Flavonoid biosynthesis","ab"
"12",0.166666666666667,10.5,0.408248290463863,6,0,1,0,0,0,"map00941","Flavonoid biosynthesis","b"
"48",0,9,0,6,0,0,0,0,0,"map00941","Flavonoid biosynthesis","b"
"CK",4,17.5,4.56070170039655,6,0,12,0.5,3,5.5,"map00941","Flavonoid biosynthesis","a"
"0",1.33333333333333,13,2.16024689946929,6,0,5,0,0,2.25,"map00945","Stilbenoid, diarylheptanoid and gingerol biosynthesis","ab"
"12",0.166666666666667,10.5,0.408248290463863,6,0,1,0,0,0,"map00945","Stilbenoid, diarylheptanoid and gingerol biosynthesis","b"
"48",0,9,0,6,0,0,0,0,0,"map00945","Stilbenoid, diarylheptanoid and gingerol biosynthesis","b"
"CK",3.83333333333333,17.5,4.21505239192429,6,0,11,0.5,3,5.5,"map00945","Stilbenoid, diarylheptanoid and gingerol biosynthesis","a"
"0",10.3333333333333,11.75,14.5005747012547,6,0,38,0.5,6,11.5,"map00140","Steroid hormone biosynthesis","ab"
"12",9.5,11.0833333333333,15.6300991679516,6,0,41,1.75,4,6.25,"map00140","Steroid hormone biosynthesis","ab"
"48",18,17.6666666666667,13.9713993572584,6,6,39,7.25,12.5,27.5,"map00140","Steroid hormone biosynthesis","a"
"CK",5.66666666666667,9.5,7.91622805802528,6,0,21,0.5,3.5,5.75,"map00140","Steroid hormone biosynthesis","b"
"0",15.6666666666667,12.5833333333333,21.3697605664328,6,0,55,1.25,7,21,"map04640","Hematopoietic cell lineage","ab"
"12",6.33333333333333,11.5,4.41210456207315,6,0,13,4.5,6,8.25,"map04640","Hematopoietic cell lineage","ab"
"48",24.8333333333333,18.1666666666667,23.1897966068413,6,7,61,8.75,13,39,"map04640","Hematopoietic cell lineage","a"
"CK",5.33333333333333,7.75,12.0940756846758,6,0,30,0,0.5,1,"map04640","Hematopoietic cell lineage","b"
"0",8.5,13.0833333333333,10.9863551735778,6,1,27,1,2.5,13.75,"map03460","Fanconi anemia pathway","ab"
"12",4.5,11.25,5.71839138219832,6,0,15,1,2,6,"map03460","Fanconi anemia pathway","ab"
"48",15.8333333333333,17.6666666666667,15.8545471921044,6,2,36,3,10,29.75,"map03460","Fanconi anemia pathway","a"
"CK",1.33333333333333,8,1.211060141639,6,0,3,0.25,1.5,2,"map03460","Fanconi anemia pathway","b"
"0",1,10.3333333333333,2.44948974278318,6,0,6,0,0,0,"map00196","Photosynthesis - antenna proteins","b"
"12",0,8,0,6,0,0,0,0,0,"map00196","Photosynthesis - antenna proteins","b"
"48",2.66666666666667,19.5833333333333,2.73252020425589,6,1,8,1,1.5,2.75,"map00196","Photosynthesis - antenna proteins","a"
"CK",1.33333333333333,12.0833333333333,2.80475786239502,6,0,7,0,0,0.75,"map00196","Photosynthesis - antenna proteins","b"
"0",9.83333333333333,12.6666666666667,12.0235879281796,6,0,32,3,4.5,12.75,"map00510","N-Glycan biosynthesis","a"
"12",0.666666666666667,4.83333333333333,1.03279555898864,6,0,2,0,0,1.5,"map00510","N-Glycan biosynthesis","b"
"48",28.1666666666667,17.5833333333333,30.4592624117306,6,5,76,7.5,12.5,46,"map00510","N-Glycan biosynthesis","a"
"CK",12.5,14.9166666666667,10.4450945424156,6,0,29,5.25,12.5,16.75,"map00510","N-Glycan biosynthesis","a"
"0",24.5,13.25,42.1841202349889,6,0,110,5.5,8.5,13.75,"map04320","Dorso-ventral axis formation","ab"
"12",19.1666666666667,12,27.4693768889406,6,0,70,1,7,25.75,"map04320","Dorso-ventral axis formation","ab"
"48",30.6666666666667,17.5833333333333,21.8143683536028,6,9,63,12.5,27,44.5,"map04320","Dorso-ventral axis formation","a"
"CK",3.33333333333333,7.16666666666667,4.13118223595458,6,0,10,0,2,5.5,"map04320","Dorso-ventral axis formation","b"
"0",14.5,12,23.9812426700536,6,0,62,0.5,5,13.25,"map04350","TGF-beta signaling pathway","ab"
"12",7.16666666666667,12,8.37655458208604,6,0,23,1.75,5.5,7.75,"map04350","TGF-beta signaling pathway","ab"
"48",33.3333333333333,17.6666666666667,34.3258891606127,6,2,79,5.5,22,61.75,"map04350","TGF-beta signaling pathway","a"
"CK",3.83333333333333,8.33333333333333,6.4005208121423,6,0,16,0,0.5,4.75,"map04350","TGF-beta signaling pathway","b"
"0",63.6666666666667,13.8333333333333,73.4511175317753,6,0,201,24,35.5,76.25,"map03040","Spliceosome","ab"
"12",54.6666666666667,12.1666666666667,73.4620083217623,6,0,198,12.25,31,54.25,"map03040","Spliceosome","ab"
"48",88.3333333333333,16.6666666666667,72.1295131459146,6,20,188,37.75,59,144.75,"map03040","Spliceosome","a"
"CK",15.6666666666667,7.33333333333333,30.7419366121698,6,0,78,1.25,2.5,8.25,"map03040","Spliceosome","b"
